year,semester,under,major,subcode,subclass,subname,credit,time,hour,professor,size,isEnglish,isEngineer,oddEven,certify,exam,recommend,recommendGrade,registerRefer,explane,etc
2017 학년도,1학기,학부,화공생명공학전공,CBE3004,2,화공유체역학,3,"수,금 15:00~16:15 [AS510]",3,김정욱,56,O,,짝수,,,전학년,3학년,,,짝수 학번만 수강
2017 학년도,1학기,학부,화공생명공학전공,CBE3007,1,고분자공학,3,"화,목 10:30~11:45 [R404]",3,이희우,109,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3010,1,양자화학,3,월 09:00~10:15 / 수 10:30~11:45 [AS412],3,박흥목,21,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3012,1,화공수학III,3,"화,목 15:00~16:15 [K306]",3,최진훈,17,O,,,,,전학년,3-4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3013,1,응용분자생물학,3,"화,목 12:00~13:15 [K405]",3,나정걸,69,O,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3015,1,화공생명공학요소실험I,3,금 16:30~22:15 [R405],6,김정욱,21,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3015,2,화공생명공학요소실험I,3,금 16:30~22:15 [R405],6,하경수,22,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3015,3,화공생명공학요소실험I,3,금 16:30~22:15 [R405],6,최진훈,22,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3015,4,화공생명공학요소실험I,3,금 16:30~22:15 [R405],6,임종성,21,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE3015,5,화공생명공학요소실험I,3,금 16:30~22:15 [R405],6,최정우,17,,,,,,전학년,3학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4001,1,화공생명공학심화종합설계,3,월 16:30~19:15 [K309],3,최진훈,23,,,,,,전학년,4학년,,구 화공생명공학심화설계,
2017 학년도,1학기,학부,화공생명공학전공,CBE4003,1,이동현상,3,월 09:00~10:15 / 수 10:30~11:45 [AS305],3,이재욱,15,,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4004,1,분리정제공정,3,월 13:30~14:45 / 금 12:00~13:15 [AS301],3,이종석,53,O,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4008,1,반도체공정,3,"수,금 15:00~16:15 [RA204]",3,문준혁,31,O,,,,,"3,4학년",3-4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4013,1,생물화학공학,3,월 15:00~16:15 / 수 16:30~17:45 [AS412],3,최정우,27,,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4017,1,화공생명공학공정실험,3,화 16:30~22:15 [R403],6,이희우,20,,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4017,2,화공생명공학공정실험,3,화 16:30~22:15 [R403],6,구기갑,21,,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4017,3,화공생명공학공정실험,3,화 16:30~22:15 [R403],6,강태욱,23,,,,,,전학년,4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBE4021,1,나노기술의이해,3,"수,금 15:00~16:15 [RA406B]",3,김충익,28,O,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,화공생명공학전공,CBEG005,1,화학산업과기술경영-기업가정신,2,목 16:30~18:15 [R404],2,우태우,82,,,,,,전학년,4학년,,성적평가:S/U,
2017 학년도,1학기,학부,프랑스문화전공,EUR2302,1,쉬운프랑스어읽기,3,"화,목 10:30~11:45 [J315]",3,박정섭,21,,,,,,전학년,1-2학년,,(구)FRA2002,
2017 학년도,1학기,학부,프랑스문화전공,EUR2303,1,프랑스어문법1,3,"화,목 09:00~10:15 [D201]",3,김이정,17,,,,,,전학년,1-2학년,,(구)FRA2003,
2017 학년도,1학기,학부,프랑스문화전공,EUR3321,1,시청각프랑스어2,3,월 15:00~16:15 / 수 16:30~17:45 [J317],3,루키에아크다,11,,,,,,전학년,3-4학년,,(구)FRA3021,원어강의
2017 학년도,1학기,학부,프랑스문화전공,EUR3323,1,프랑스어작문1,3,"화,목 13:30~14:45 [J325]",3,박정섭,19,,,,,,전학년,2-4학년,,(구)FRA3023,
2017 학년도,1학기,학부,프랑스문화전공,EUR3327,1,연극을통한프랑스어연습,3,"화,목 15:00~16:15 [J311]",3,권현정,15,,,,,,전학년,2-4학년,,(구)FRA3027,
2017 학년도,1학기,학부,프랑스문화전공,EUR3340,1,프랑스문학강독1,3,"수,금 15:00~16:15 [J207]",3,이충민,28,,,,,,전학년,2-4학년,,(구)FRA3040,
2017 학년도,1학기,학부,프랑스문화전공,EUR3346,1,프랑스18세기문학,3,"수,금 13:30~14:45 [J315]",3,전종호,19,,,,,,전학년,2-4학년,,(구)FRA3046,
2017 학년도,1학기,학부,프랑스문화전공,EUR3360,1,프랑스의지방문화들,3,"월,금 16:30~17:45 [J317]",3,루키에아크다,13,,,,,,전학년,2-4학년,,(구)FRA3060,원어강의
2017 학년도,1학기,학부,프랑스문화전공,EUR4381,1,시청각프랑스어4,3,"수,금 09:00~10:15 [J325]",3,"Castagnes, Gilles Yves",19,,,,,,전학년,3-4학년,,(구)FRA4081,원어강의
2017 학년도,1학기,학부,종교학전공,REL2001,1,종교의이해,3,월 10:30~11:45 / 수 12:00~13:15 [J209],3,김재영,29,O,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,REL2002,1,세계종교입문,3,"수,금 15:00~16:15 [J317]",3,오지섭,19,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,REL3001,1,힌두교의이해,3,"화,목 16:30~17:45 [J211]",3,나혜숙,12,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,REL3005,1,일본종교의이해,3,"수,금 13:30~14:45 [J204]",3,최현민,18,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,REL3008,1,유교의중심사상,3,"화,목 13:30~14:45 [J207]",3,정소이,34,O,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,REL3009,1,도교의중심사상,3,월 12:00~13:15 / 금 10:30~11:45 [J313],3,최수빈,18,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,REL3011,1,세계민속종교,3,"화,목 15:00~16:15 [J317]",3,김성례,10,,,,,,전학년,1-4학년,,구 세계샤머니즘,
2017 학년도,1학기,학부,종교학전공,REL3023,1,신화의이해,3,"수,금 09:00~10:15 [J317]",3,김동규,12,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,종교학전공,RELG002,1,종교학사,3,"화,목 10:30~11:45 [J925]",3,김재영,4,,,,,,전학년,1-4학년,,,학석사 연계과목
2017 학년도,1학기,학부,종교학전공,RELQ981,1,종교교과교육론,3,"화,목 12:00~13:15 [J114]",3,김민정,1,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,"사학,철학교과교육론과 합반/교직이수자만 전공학점 인정"
2017 학년도,1학기,학부,사회학전공,SOC2001,1,사회학개론,3,"화,목 15:00~16:15 [D301]",3,김우선,60,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC2001,2,사회학개론,3,월 15:00~16:15 / 수 16:30~17:45 [D202],3,정호대,61,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC2002,1,인류학개론,3,"화,목 13:30~14:45 [D412]",3,엄기호,29,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC2003,1,사회조사방법론,3,"수,금 15:00~16:15 [D402]",3,오세일,49,O,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC2006,1,사회학사,3,"화,목 15:00~16:15 [D402]",3,이재혁,46,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC3002,1,문화이론,3,월 12:00~13:15 / 금 10:30~11:45 [D502],3,김현준,27,,,,,,전학년,2-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC3017,1,예술사회학,3,"화,목 16:30~17:45 [D402]",3,김무경,34,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC3018,1,일상생활의사회학,3,"화,목 13:30~14:45 [D406]",3,김무경,18,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,사회학전공,SOC3030,1,"지식,문화,권력",3,월 15:00~16:15 / 수 16:30~17:45 [D406],3,김경만,23,,,,,,전학년,2-4학년,,,
